Country,Decade,Schizophrenia Avg Percent,Schizophrenia Avg DALYs,Depressive Avg Percent,Depressive Avg DALYs,Anxiety Avg Percent,Anxiety Avg DALYs,Bipolar Avg Percent,Bipolar Avg DALYs,Eating Avg Percent,Eating Avg DALYs
Fiji,3,0.293608711,187.397845,2.90264527,445.74889300000007,4.01556176,381.6887029999999,0.274668593,58.8095424,0.1014097676,21.7442134
Finland,1,0.263450899,167.361279,4.837681099999999,872.1835029999999,3.8519437400000003,369.797775,0.905865859,194.37619,0.43590507,92.910316
Finland,2,0.263477074,167.089498,4.65368961,829.181028,3.690911689999999,353.42146,0.895508375,191.78464,0.47286705200000007,100.9548724
Finland,3,0.26421399999999995,167.994524,4.24338283,738.9056750000001,4.00212705,383.15806299999997,0.8906429640000001,191.10246,0.475635068,101.31542449999999
France,1,0.26904673199999996,171.85251699999998,4.23268343,757.1771880000001,6.21236418,594.246496,0.9025136170000001,194.286495,0.421711509,90.75135879999999
France,2,0.268538673,171.51629,4.0776974699999995,725.2696579999999,6.51916819,623.612699,0.903689155,194.572771,0.43955706899999997,94.021915
France,3,0.268264777,171.471045,3.90222536,687.631559,6.26872914,600.689715,0.9041305130000001,194.82219000000003,0.46219460300000004,99.1200534
Gabon,1,0.23003749399999998,145.693,5.74624116,1044.66568,3.9241443600000006,371.94093599999997,0.562142331,120.21405419999999,0.17935461000000003,37.822636599999996
Gabon,2,0.22896122100000005,144.778395,5.71526916,1036.85632,3.9356809900000003,372.966688,0.562200339,120.1407371,0.17699389100000001,37.336552
Gabon,3,0.22876614599999998,144.969611,5.55572383,1004.2189180000001,3.9667636600000002,376.33646600000003,0.562196294,120.36266700000002,0.17903965500000002,37.8401966
Gambia,1,0.21259288999999998,136.080756,5.65975244,1030.7767500000002,3.26148558,311.31566900000007,0.548333003,118.10736399999999,0.0909686401,19.3894852
Gambia,2,0.21207767400000002,135.46518,5.69960477,1036.6128,3.2618860599999993,311.04236699999996,0.5484599790000001,118.0187161,0.09037085790000002,19.258247400000002
Gambia,3,0.211637837,135.159345,5.4902658,990.8597559999998,3.29141508,314.16417800000005,0.548480143,117.95942500000001,0.0919057493,19.629063099999996
Georgia,1,0.273912559,177.14901200000003,3.26727591,551.968235,2.53008319,243.093521,0.525705612,114.31062699999998,0.1099584128,23.7059855
Georgia,2,0.27132377300000005,175.317211,3.2539459600000002,548.2339230000001,2.5301791099999997,243.01660099999998,0.525569061,114.15932589999997,0.0988133177,21.353687700000002
Georgia,3,0.275594684,177.320309,3.2899229599999997,554.5364580000002,2.50523094,239.980617,0.524980062,113.74657339999999,0.1197375445,25.7729783
Germany,1,0.261486962,166.40922600000002,3.16158924,537.710854,6.054245259999999,578.4849919999999,0.7496366689999999,160.983809,0.38790240600000003,83.50851999999999
Germany,2,0.25901284599999996,164.75617300000002,3.37482732,593.30939,6.083175249999999,582.11305,0.750704238,161.13930000000002,0.40130737400000005,86.5126944
Germany,3,0.260000384,165.249031,3.47654693,605.6017519999999,6.21647934,593.5149909999999,0.7492160290000001,160.708328,0.41874898399999994,90.2913235
Ghana,1,0.212077436,135.57856999999998,4.35534291,752.1641960000001,2.95581795,282.87279699999993,0.543897988,117.2002176,0.093974339,20.0803083
Ghana,2,0.212954797,136.42177900000002,4.37431236,756.1150490000001,2.95779333,283.30962999999997,0.543900651,117.3165186,0.09856692400000001,21.1090062
Ghana,3,0.214542076,137.51185900000002,4.352256840000001,751.6571080000001,2.9955785299999995,287.145867,0.543929847,117.4681464,0.1110757071,23.759969700000003
Greece,1,0.27277291,174.247875,5.1357332200000005,947.974568,5.56581261,533.759077,0.906206538,195.263915,0.4017642509999999,85.27357789999999
Greece,2,0.27297345700000003,173.97334499999997,5.67950003,1062.88885,5.568370880000001,533.275565,0.90526491,194.54472500000003,0.43219007100000006,92.04931930000001
Greece,3,0.27247947299999997,174.02595100000002,5.041192120000001,927.906667,5.74784444,550.982245,0.906248701,195.05031100000002,0.432418325,92.388995
Greenland,1,0.37560729200000004,236.57934400000005,6.483277090000001,1237.2006800000001,4.7529093499999995,447.81048799999996,0.6176942609999999,131.563337,0.43168577799999996,90.89765539999999
Greenland,2,0.380343243,239.97696000000002,6.33138468,1206.3611400000002,4.773865979999999,450.870446,0.6391712150000001,136.45000500000003,0.4438397340000001,93.6692511
Greenland,3,0.37995663300000004,240.21876699999999,6.047012840000001,1145.15648,4.828852469999999,456.91200499999997,0.6495746990000001,138.921856,0.48650437900000004,102.78894110000002
Grenada,1,0.271224358,174.437069,3.20921862,562.961153,4.218631790000001,403.900949,0.9203348100000002,199.91244,0.18158631499999997,38.6826187
Grenada,2,0.27488526799999996,176.666548,3.2433233499999994,570.0169030000001,4.20504497,402.53497,0.91988127,199.60712800000002,0.202266376,43.099264999999995
Grenada,3,0.277441298,177.83520800000002,3.1983049900000005,559.9938119999999,4.2691498,408.016887,0.918742501,199.178804,0.216736471,46.157273
Guam,1,0.328699331,212.66500000000002,3.1562835899999997,507.310264,3.9120800000000004,376.191093,0.28478411200000003,61.72472690000001,0.17145991,36.7560826
Guam,2,0.327549169,211.48078700000002,3.1505520799999998,504.846544,3.95159102,379.828535,0.285205971,61.755723,0.173175021,37.1049488
Guam,3,0.32807704600000004,211.58683699999997,3.1958448400000004,514.120263,3.99693738,383.61480900000004,0.28503912600000003,61.64171739999999,0.179447668,38.4107958
Guatemala,1,0.260558097,165.12304999999998,3.9452611500000003,714.3647619999999,4.08134821,387.59604999999993,0.8005023290000001,171.898176,0.16816116399999997,35.52880759999999
Guatemala,2,0.261840872,166.39206000000001,4.169812670000001,760.9853230000001,4.12774113,393.100208,0.801507384,172.633836,0.173816757,36.8884968
Guatemala,3,0.263314701,167.61341099999999,3.7646963099999993,677.8007300000002,4.23802382,404.11528300000003,0.8008918699999998,172.783539,0.18199352200000002,38.7216021
Guinea,1,0.20924073299999998,133.918536,4.26184959,731.659321,3.311567159999999,316.366977,0.537297259,115.7367387,0.0884169732,18.861199500000005
Guinea,2,0.208588509,133.727516,4.3301912399999996,746.822831,3.3304074299999997,318.851446,0.5373337269999999,115.88215400000001,0.0869628405,18.592720399999997
Guinea,3,0.20791554699999998,133.20721699999999,4.362081959999999,753.453448,3.336533,319.49244799999997,0.53729317,115.92622539999999,0.0898283165,19.231137499999996
Guinea-Bissau,1,0.20439360899999998,130.253828,4.38025617,754.4811520000001,3.06055882,291.85665,0.5266390390000001,113.127712,0.08631918999999999,18.402678299999998
Guinea-Bissau,2,0.203298076,129.694749,4.4543891900000006,770.447821,3.0645243900000003,292.491089,0.5266476370000001,113.22152649999998,0.0845915499,18.0571184
Guinea-Bissau,3,0.202725649,129.494066,4.48350109,776.9490390000001,3.08642003,294.91877999999997,0.526638361,113.30727099999999,0.08589576289999999,18.370832200000002
Guyana,1,0.255161452,160.98868199999998,4.68868091,864.683403,4.3282087,409.001658,0.8699103810000001,186.03484600000002,0.150203009,31.6585709
Guyana,2,0.258013563,163.00787999999997,5.017867669999999,935.518565,4.322302219999999,408.819159,0.8693079639999999,186.17655800000003,0.162030422,34.1988321
Guyana,3,0.26033456099999996,164.41529799999998,5.01317917,934.7708050000001,4.36534956,413.030212,0.8698455729999999,186.323027,0.178103689,37.6277518
Haiti,1,0.24318222399999997,154.067628,3.69062715,656.9394709999999,4.43963882,420.09134400000005,0.844430713,181.167748,0.12206045439999999,25.7669431
Haiti,2,0.241918947,153.51714300000003,3.65437571,650.100613,4.44787027,421.53057499999994,0.844429598,181.47994799999998,0.1199607584,25.3862394
Haiti,3,0.241104771,152.73999899999998,3.61465032,640.574042,4.577859479999999,432.9780099999999,0.844166635,181.007911,0.12017278609999997,25.4074982
